order_id,delivery_status,actual_ship_days,scheduled_ship_days,shipping_mode
54288,Late delivery,2,1,First Class
54288,Late delivery,2,1,First Class
54282,Late delivery,2,1,First Class
54279,Late delivery,5,4,Standard Class
54278,Shipping on time,4,4,Standard Class
54277,Advance shipping,3,4,Standard Class
54267,Advance shipping,3,4,Standard Class
54256,Shipping on time,2,2,Second Class
54244,Late delivery,5,4,Standard Class
54228,Shipping on time,4,4,Standard Class
54223,Shipping on time,4,4,Standard Class
54222,Advance shipping,3,4,Standard Class
54218,Late delivery,2,1,First Class
54205,Late delivery,6,4,Standard Class
54193,Shipping on time,4,4,Standard Class
54182,Late delivery,2,1,First Class
54161,Advance shipping,2,4,Standard Class
54160,Late delivery,6,4,Standard Class
54159,Late delivery,5,4,Standard Class
54155,Late delivery,6,4,Standard Class
54153,Shipping on time,4,4,Standard Class
54153,Shipping on time,4,4,Standard Class
54148,Shipping on time,4,4,Standard Class
54142,Late delivery,3,2,Second Class
54133,Shipping on time,0,0,Same Day
54127,Advance shipping,3,4,Standard Class
54126,Advance shipping,2,4,Standard Class
54125,Shipping canceled,6,4,Standard Class
54122,Shipping on time,0,0,Same Day
54120,Shipping on time,0,0,Same Day
54120,Shipping on time,0,0,Same Day
54110,Late delivery,6,4,Standard Class
54109,Late delivery,5,4,Standard Class
54109,Late delivery,5,4,Standard Class
54105,Late delivery,6,2,Second Class
54105,Late delivery,6,2,Second Class
54103,Shipping on time,4,4,Standard Class
54103,Shipping on time,4,4,Standard Class
54100,Late delivery,6,4,Standard Class
54097,Advance shipping,3,4,Standard Class
54090,Late delivery,6,2,Second Class
54088,Shipping canceled,4,2,Second Class
54083,Shipping on time,4,4,Standard Class
54081,Advance shipping,2,4,Standard Class
54076,Advance shipping,2,4,Standard Class
54075,Late delivery,6,4,Standard Class
54073,Shipping on time,4,4,Standard Class
54072,Advance shipping,3,4,Standard Class
54071,Advance shipping,2,4,Standard Class
54066,Shipping on time,2,2,Second Class
54066,Shipping on time,2,2,Second Class
54061,Advance shipping,2,4,Standard Class
54050,Late delivery,6,4,Standard Class
54047,Advance shipping,3,4,Standard Class
54043,Shipping on time,4,4,Standard Class
54037,Late delivery,2,1,First Class
54025,Late delivery,6,4,Standard Class
54025,Late delivery,6,4,Standard Class
54018,Shipping on time,4,4,Standard Class
54010,Late delivery,6,4,Standard Class
54007,Advance shipping,3,4,Standard Class
54006,Advance shipping,2,4,Standard Class
53998,Shipping on time,4,4,Standard Class
53997,Late delivery,3,2,Second Class
53994,Late delivery,5,2,Second Class
53991,Shipping on time,0,0,Same Day
53984,Shipping on time,0,0,Same Day
53972,Advance shipping,3,4,Standard Class
53969,Late delivery,5,4,Standard Class
53969,Late delivery,5,4,Standard Class
53960,Late delivery,6,4,Standard Class
53958,Shipping on time,4,4,Standard Class
53956,Late delivery,1,0,Same Day
53948,Shipping on time,4,4,Standard Class
53947,Advance shipping,3,4,Standard Class
53945,Late delivery,6,2,Second Class
53944,Late delivery,5,2,Second Class
53940,Late delivery,2,1,First Class
53936,Shipping on time,0,0,Same Day
53923,Late delivery,2,1,First Class
53923,Late delivery,2,1,First Class
53922,Advance shipping,3,4,Standard Class
53921,Advance shipping,2,4,Standard Class
53919,Late delivery,5,4,Standard Class
53916,Shipping on time,2,2,Second Class
53912,Late delivery,1,0,Same Day
53899,Late delivery,2,1,First Class
53873,Shipping on time,4,4,Standard Class
53871,Advance shipping,2,4,Standard Class
53864,Late delivery,5,4,Standard Class
53851,Advance shipping,2,4,Standard Class
53850,Late delivery,6,2,Second Class
53850,Late delivery,6,2,Second Class
53848,Shipping on time,4,4,Standard Class
53816,Shipping on time,2,2,Second Class
53811,Advance shipping,2,4,Standard Class
53808,Shipping on time,4,4,Standard Class
53805,Late delivery,6,4,Standard Class
53801,Advance shipping,2,4,Standard Class
53800,Shipping canceled,6,4,Standard Class
53789,Late delivery,5,4,Standard Class
53782,Advance shipping,3,4,Standard Class
53781,Advance shipping,2,4,Standard Class
53765,Late delivery,6,4,Standard Class
53764,Late delivery,5,4,Standard Class
53753,Late delivery,1,0,Same Day
53744,Late delivery,2,1,First Class
53738,Shipping on time,4,4,Standard Class
53726,Late delivery,2,1,First Class
53725,Late delivery,2,1,First Class
53716,Advance shipping,2,4,Standard Class
53714,Late delivery,5,4,Standard Class
53702,Advance shipping,3,4,Standard Class
53701,Advance shipping,2,4,Standard Class
53700,Late delivery,6,4,Standard Class
53700,Late delivery,6,4,Standard Class
53700,Late delivery,6,4,Standard Class
53697,Shipping canceled,3,2,Second Class
53695,Late delivery,2,1,First Class
53692,Advance shipping,3,4,Standard Class
53684,Late delivery,5,4,Standard Class
53677,Shipping canceled,3,4,Standard Class
53673,Late delivery,2,1,First Class
53661,Shipping on time,2,2,Second Class
53659,Shipping on time,0,0,Same Day
53654,Late delivery,5,2,Second Class
53653,Shipping on time,4,4,Standard Class
53652,Advance shipping,3,4,Standard Class
53641,Late delivery,2,1,First Class
53640,Late delivery,2,1,First Class
53639,Late delivery,2,1,First Class
53638,Late delivery,2,1,First Class
53629,Late delivery,5,2,Second Class
53628,Shipping on time,4,4,Standard Class
53620,Late delivery,6,2,Second Class
53620,Late delivery,6,2,Second Class
53619,Late delivery,5,2,Second Class
53611,Advance shipping,2,4,Standard Class
53603,Late delivery,2,1,First Class
53600,Late delivery,6,4,Standard Class
53599,Late delivery,5,4,Standard Class
53596,Advance shipping,2,4,Standard Class
53592,Advance shipping,3,4,Standard Class
53587,Advance shipping,3,4,Standard Class
53582,Advance shipping,3,4,Standard Class
53580,Late delivery,6,2,Second Class
53572,Advance shipping,3,4,Standard Class
53570,Late delivery,6,4,Standard Class
53550,Late delivery,6,2,Second Class
53542,Late delivery,3,2,Second Class
53539,Late delivery,5,4,Standard Class
53530,Late delivery,6,4,Standard Class
53528,Shipping on time,4,4,Standard Class
53527,Advance shipping,3,4,Standard Class
53526,Advance shipping,2,4,Standard Class
53524,Late delivery,5,4,Standard Class
53522,Advance shipping,3,4,Standard Class
53519,Late delivery,5,4,Standard Class
53518,Shipping on time,4,4,Standard Class
53515,Late delivery,6,4,Standard Class
53513,Shipping on time,0,0,Same Day
53510,Late delivery,6,4,Standard Class
53506,Advance shipping,2,4,Standard Class
53488,Late delivery,1,0,Same Day
53483,Shipping on time,4,4,Standard Class
53479,Late delivery,5,4,Standard Class
53476,Advance shipping,2,4,Standard Class
53475,Late delivery,6,4,Standard Class
53469,Late delivery,2,1,First Class
53466,Advance shipping,2,4,Standard Class
53465,Late delivery,6,4,Standard Class
53464,Late delivery,5,4,Standard Class
53461,Advance shipping,2,4,Standard Class
53460,Late delivery,6,4,Standard Class
53457,Shipping canceled,3,4,Standard Class
53457,Shipping canceled,3,4,Standard Class
53446,Advance shipping,2,4,Standard Class
53444,Late delivery,2,1,First Class
53442,Shipping on time,0,0,Same Day
53441,Advance shipping,2,4,Standard Class
53434,Late delivery,5,4,Standard Class
53433,Shipping on time,4,4,Standard Class
53429,Late delivery,5,4,Standard Class
53422,Late delivery,2,1,First Class
53417,Late delivery,2,1,First Class
53415,Late delivery,2,1,First Class
53413,Late delivery,4,2,Second Class
53411,Shipping on time,2,2,Second Class
53410,Late delivery,1,0,Same Day
53409,Late delivery,1,0,Same Day
53409,Late delivery,1,0,Same Day
53406,Advance shipping,2,4,Standard Class
53404,Late delivery,5,2,Second Class
53399,Late delivery,5,4,Standard Class
53395,Late delivery,2,1,First Class
53391,Advance shipping,2,4,Standard Class
53380,Late delivery,6,4,Standard Class
53378,Shipping on time,0,0,Same Day
53372,Late delivery,2,1,First Class
53370,Late delivery,6,4,Standard Class
53369,Late delivery,5,4,Standard Class
53366,Advance shipping,2,4,Standard Class
53366,Advance shipping,2,4,Standard Class
53364,Late delivery,1,0,Same Day
53363,Shipping on time,4,4,Standard Class
53356,Shipping on time,2,2,Second Class
53355,Late delivery,6,4,Standard Class
53352,Advance shipping,3,4,Standard Class
53344,Late delivery,5,2,Second Class
53342,Late delivery,3,2,Second Class
53342,Late delivery,3,2,Second Class
53332,Advance shipping,3,4,Standard Class
53313,Late delivery,4,2,Second Class
53311,Shipping on time,2,2,Second Class
53306,Shipping on time,2,2,Second Class
53306,Shipping on time,2,2,Second Class
53291,Advance shipping,2,4,Standard Class
53283,Shipping on time,4,4,Standard Class
53281,Advance shipping,2,4,Standard Class
53270,Late delivery,6,4,Standard Class
53270,Late delivery,6,4,Standard Class
53269,Late delivery,5,4,Standard Class
53264,Late delivery,5,4,Standard Class
53264,Late delivery,5,4,Standard Class
53253,Shipping on time,4,4,Standard Class
53253,Shipping on time,4,4,Standard Class
53239,Late delivery,5,4,Standard Class
53234,Late delivery,5,4,Standard Class
53234,Late delivery,5,4,Standard Class
53233,Shipping on time,4,4,Standard Class
53230,Late delivery,6,4,Standard Class
53224,Late delivery,5,4,Standard Class
53223,Shipping on time,4,4,Standard Class
53205,Late delivery,2,1,First Class
53199,Late delivery,5,4,Standard Class
53194,Shipping on time,0,0,Same Day
53194,Shipping on time,0,0,Same Day
53192,Advance shipping,3,4,Standard Class
53186,Advance shipping,2,4,Standard Class
53163,Shipping on time,4,4,Standard Class
53158,Late delivery,4,2,Second Class
53143,Late delivery,2,1,First Class
53140,Late delivery,2,1,First Class
53132,Late delivery,3,2,Second Class
53130,Late delivery,6,4,Standard Class
53128,Shipping on time,4,4,Standard Class
53116,Shipping on time,2,2,Second Class
53112,Shipping on time,0,0,Same Day
53110,Late delivery,6,4,Standard Class
53106,Advance shipping,2,4,Standard Class
53083,Late delivery,2,1,First Class
53083,Late delivery,2,1,First Class
53078,Late delivery,2,1,First Class
53076,Late delivery,2,1,First Class
53074,Late delivery,5,4,Standard Class
53065,Late delivery,6,4,Standard Class
53060,Late delivery,6,2,Second Class
53054,Late delivery,2,1,First Class
53053,Late delivery,2,1,First Class
53053,Late delivery,2,1,First Class
53046,Advance shipping,2,4,Standard Class
53041,Shipping on time,2,2,Second Class
53035,Late delivery,2,1,First Class
53034,Late delivery,5,4,Standard Class
53028,Late delivery,4,2,Second Class
53026,Shipping on time,2,2,Second Class
53015,Late delivery,1,0,Same Day
53012,Advance shipping,3,4,Standard Class
52995,Late delivery,1,0,Same Day
52988,Shipping on time,4,4,Standard Class
52987,Advance shipping,3,4,Standard Class
52985,Late delivery,6,2,Second Class
52983,Shipping on time,4,4,Standard Class
52975,Late delivery,6,4,Standard Class
52970,Late delivery,6,4,Standard Class
52960,Late delivery,2,1,First Class
52958,Late delivery,2,1,First Class
52954,Late delivery,5,2,Second Class
52951,Advance shipping,2,4,Standard Class
52949,Late delivery,5,4,Standard Class
52945,Late delivery,6,4,Standard Class
52938,Late delivery,2,1,First Class
52931,Late delivery,2,1,First Class
52923,Shipping on time,4,4,Standard Class
52919,Late delivery,5,2,Second Class
52908,Shipping on time,4,4,Standard Class
52906,Shipping on time,2,2,Second Class
52902,Late delivery,3,2,Second Class
52901,Shipping on time,2,2,Second Class
52901,Shipping on time,2,2,Second Class
52886,Shipping on time,2,2,Second Class
52884,Late delivery,5,2,Second Class
52877,Advance shipping,3,4,Standard Class
52874,Late delivery,5,4,Standard Class
52873,Shipping on time,4,4,Standard Class
52869,Late delivery,5,2,Second Class
52866,Advance shipping,2,4,Standard Class
52865,Late delivery,6,4,Standard Class
52859,Shipping canceled,5,4,Standard Class
52859,Shipping canceled,5,4,Standard Class
52855,Late delivery,6,4,Standard Class
52852,Advance shipping,3,4,Standard Class
52845,Late delivery,6,4,Standard Class
52842,Shipping on time,0,0,Same Day
52842,Shipping on time,0,0,Same Day
52841,Shipping on time,0,0,Same Day
52838,Shipping on time,4,4,Standard Class
52838,Shipping on time,4,4,Standard Class
52838,Shipping on time,4,4,Standard Class
52833,Shipping on time,4,4,Standard Class
52831,Shipping on time,2,2,Second Class
52830,Late delivery,6,2,Second Class
52829,Late delivery,5,2,Second Class
52827,Late delivery,3,2,Second Class
52818,Shipping on time,4,4,Standard Class
52814,Late delivery,5,4,Standard Class
52814,Late delivery,5,4,Standard Class
52814,Late delivery,5,4,Standard Class
52812,Late delivery,2,1,First Class
52799,Late delivery,5,2,Second Class
52799,Late delivery,5,2,Second Class
52792,Advance shipping,3,4,Standard Class
52788,Shipping on time,4,4,Standard Class
52788,Shipping on time,4,4,Standard Class
52786,Shipping on time,2,2,Second Class
52786,Shipping on time,2,2,Second Class
52785,Late delivery,6,2,Second Class
52776,Advance shipping,2,4,Standard Class
52773,Shipping on time,4,4,Standard Class
52773,Shipping on time,4,4,Standard Class
52770,Late delivery,6,4,Standard Class
52770,Late delivery,6,4,Standard Class
52764,Late delivery,5,4,Standard Class
52750,Late delivery,6,4,Standard Class
52748,Late delivery,1,0,Same Day
52748,Late delivery,1,0,Same Day
52748,Late delivery,1,0,Same Day
52747,Advance shipping,3,4,Standard Class
52740,Late delivery,6,4,Standard Class
52737,Late delivery,3,2,Second Class
52732,Advance shipping,3,4,Standard Class
52727,Late delivery,3,2,Second Class
52725,Late delivery,6,4,Standard Class
52724,Late delivery,5,4,Standard Class
52722,Advance shipping,3,4,Standard Class
52722,Advance shipping,3,4,Standard Class
52711,Late delivery,2,1,First Class
52710,Late delivery,2,1,First Class
52709,Shipping on time,0,0,Same Day
52708,Shipping on time,0,0,Same Day
52706,Advance shipping,2,4,Standard Class
52704,Late delivery,5,4,Standard Class
52698,Shipping on time,4,4,Standard Class
52691,Shipping on time,0,0,Same Day
52687,Advance shipping,3,4,Standard Class
52680,Late delivery,2,1,First Class
52678,Late delivery,1,0,Same Day
52676,Advance shipping,2,4,Standard Class
52669,Late delivery,5,2,Second Class
52667,Advance shipping,3,4,Standard Class
52665,Late delivery,6,4,Standard Class
52665,Late delivery,6,4,Standard Class
52665,Late delivery,6,4,Standard Class
52664,Late delivery,5,4,Standard Class
52661,Advance shipping,2,4,Standard Class
52651,Late delivery,2,1,First Class
52645,Late delivery,6,4,Standard Class
52642,Advance shipping,3,4,Standard Class
52637,Advance shipping,3,4,Standard Class
52633,Late delivery,4,2,Second Class
52622,Shipping canceled,2,1,First Class
52617,Advance shipping,3,4,Standard Class
52617,Advance shipping,3,4,Standard Class
52611,Late delivery,1,0,Same Day
52609,Late delivery,5,2,Second Class
52609,Late delivery,5,2,Second Class
52595,Late delivery,6,2,Second Class
52593,Shipping on time,4,4,Standard Class
52588,Late delivery,4,2,Second Class
52585,Late delivery,6,2,Second Class
52584,Late delivery,5,4,Standard Class
52571,Advance shipping,2,4,Standard Class
52562,Advance shipping,3,4,Standard Class
52561,Advance shipping,2,4,Standard Class
52559,Late delivery,5,4,Standard Class
52546,Shipping on time,2,2,Second Class
52531,Advance shipping,2,4,Standard Class
52530,Late delivery,6,4,Standard Class
52524,Late delivery,5,4,Standard Class
52521,Advance shipping,2,4,Standard Class
52518,Shipping on time,4,4,Standard Class
52516,Advance shipping,2,4,Standard Class
52513,Shipping on time,4,4,Standard Class
52511,Shipping on time,2,2,Second Class
52509,Late delivery,5,2,Second Class
52504,Late delivery,5,4,Standard Class
52501,Shipping canceled,2,2,Second Class
52496,Late delivery,2,1,First Class
52495,Late delivery,6,4,Standard Class
52495,Late delivery,6,4,Standard Class
52488,Shipping on time,4,4,Standard Class
52481,Advance shipping,2,4,Standard Class
52480,Late delivery,6,4,Standard Class
52478,Shipping on time,4,4,Standard Class
52473,Shipping on time,4,4,Standard Class
52472,Advance shipping,3,4,Standard Class
52472,Advance shipping,3,4,Standard Class
52463,Shipping canceled,4,4,Standard Class
52462,Advance shipping,3,4,Standard Class
52456,Advance shipping,2,4,Standard Class
52454,Late delivery,5,4,Standard Class
